timestamp,camera,tag_id,arm,x,y,z
2025-09-12T16:50:37.957Z,impacted,8,impacted,-0.136848,0.0450679,0.703451
2025-09-12T16:50:37.979Z,impacted,0,impacted,-0.23286,0.0637591,0.70757
2025-09-12T16:50:37.981Z,impacted,2,impacted,-0.0691409,0.050607,0.716134
2025-09-12T16:50:37.982Z,impacted,8,impacted,-0.135906,0.0457492,0.699764
2025-09-12T16:50:38.013Z,impacted,0,impacted,-0.231671,0.0656022,0.702462
2025-09-12T16:50:38.014Z,impacted,2,impacted,-0.0690184,0.0507957,0.720199
2025-09-12T16:50:38.015Z,impacted,8,impacted,-0.135516,0.0465112,0.699005
2025-09-12T16:50:38.045Z,impacted,0,impacted,-0.230805,0.0680655,0.69945
2025-09-12T16:50:38.045Z,impacted,2,impacted,-0.0688115,0.0507808,0.722812
2025-09-12T16:50:38.047Z,impacted,8,impacted,-0.135538,0.047588,0.700047
2025-09-12T16:50:38.086Z,impacted,0,impacted,-0.22975,0.0707344,0.696695
2025-09-12T16:50:38.087Z,impacted,2,impacted,-0.0684921,0.0503917,0.723299
2025-09-12T16:50:38.090Z,impacted,8,impacted,-0.134786,0.0483011,0.697752
2025-09-12T16:50:38.113Z,impacted,0,impacted,-0.229232,0.0739354,0.696391
2025-09-12T16:50:38.114Z,impacted,2,impacted,-0.0679998,0.0496363,0.721145
2025-09-12T16:50:38.115Z,impacted,8,impacted,-0.134195,0.0490342,0.695525
2025-09-12T16:50:38.153Z,impacted,0,impacted,-0.229315,0.0778824,0.699074
2025-09-12T16:50:38.155Z,impacted,2,impacted,-0.0674669,0.0488065,0.720587
2025-09-12T16:50:38.158Z,impacted,8,impacted,-0.133998,0.0500669,0.696433
2025-09-12T16:50:38.181Z,impacted,0,impacted,-0.226657,0.0816016,0.693973
2025-09-12T16:50:38.182Z,impacted,2,impacted,-0.0668992,0.0481087,0.720918
2025-09-12T16:50:38.184Z,impacted,8,impacted,-0.133327,0.051358,0.696312
2025-09-12T16:50:38.213Z,impacted,2,impacted,-0.0662534,0.0477321,0.720243
2025-09-12T16:50:38.214Z,impacted,8,impacted,-0.132661,0.0533975,0.696262
2025-09-12T16:50:38.245Z,impacted,0,impacted,-0.223649,0.0934327,0.693866
